n,a,b,orientation,batch,samples,kind,k,count
65,8,1,first,0,10000,minus,17,3
65,8,1,first,0,10000,minus,19,2
65,8,1,first,0,10000,minus,20,10
65,8,1,first,0,10000,minus,21,8
65,8,1,first,0,10000,minus,22,15
65,8,1,first,0,10000,minus,23,13
65,8,1,first,0,10000,minus,24,31
65,8,1,first,0,10000,minus,25,34
65,8,1,first,0,10000,minus,26,58
65,8,1,first,0,10000,minus,27,97
65,8,1,first,0,10000,minus,28,141
65,8,1,first,0,10000,plus,28,2
65,8,1,first,0,10000,minus,29,187
65,8,1,first,0,10000,plus,29,5
65,8,1,first,0,10000,minus,30,302
65,8,1,first,0,10000,plus,30,12
65,8,1,first,0,10000,minus,31,371
65,8,1,first,0,10000,plus,31,23
65,8,1,first,0,10000,minus,32,487
65,8,1,first,0,10000,plus,32,39
65,8,1,first,0,10000,minus,33,660
65,8,1,first,0,10000,plus,33,63
65,8,1,first,0,10000,minus,34,749
65,8,1,first,0,10000,plus,34,124
65,8,1,first,0,10000,minus,35,889
65,8,1,first,0,10000,plus,35,214
65,8,1,first,0,10000,minus,36,996
65,8,1,first,0,10000,plus,36,305
65,8,1,first,0,10000,minus,37,1012
65,8,1,first,0,10000,plus,37,485
65,8,1,first,0,10000,minus,38,975
65,8,1,first,0,10000,plus,38,670
65,8,1,first,0,10000,minus,39,814
65,8,1,first,0,10000,plus,39,831
65,8,1,first,0,10000,minus,40,709
65,8,1,first,0,10000,plus,40,1005
65,8,1,first,0,10000,minus,41,526
65,8,1,first,0,10000,plus,41,1048
65,8,1,first,0,10000,minus,42,402
65,8,1,first,0,10000,plus,42,1068
65,8,1,first,0,10000,minus,43,238
65,8,1,first,0,10000,plus,43,936
65,8,1,first,0,10000,minus,44,139
65,8,1,first,0,10000,plus,44,870
65,8,1,first,0,10000,minus,45,66
65,8,1,first,0,10000,plus,45,663
65,8,1,first,0,10000,minus,46,32
65,8,1,first,0,10000,plus,46,541
65,8,1,first,0,10000,minus,47,20
65,8,1,first,0,10000,plus,47,422
65,8,1,first,0,10000,minus,48,9
65,8,1,first,0,10000,plus,48,261
65,8,1,first,0,10000,minus,49,5
65,8,1,first,0,10000,plus,49,172
65,8,1,first,0,10000,plus,50,122
65,8,1,first,0,10000,plus,51,63
65,8,1,first,0,10000,plus,52,32
65,8,1,first,0,10000,plus,53,15
65,8,1,first,0,10000,plus,54,8
65,8,1,first,0,10000,plus,56,1
65,7,4,second,0,10000,minus,19,2
65,7,4,second,0,10000,minus,20,3
65,7,4,second,0,10000,minus,21,2
65,7,4,second,0,10000,minus,22,9
65,7,4,second,0,10000,minus,23,15
65,7,4,second,0,10000,minus,24,19
65,7,4,second,0,10000,minus,25,33
65,7,4,second,0,10000,plus,25,1
65,7,4,second,0,10000,minus,26,56
65,7,4,second,0,10000,minus,27,121
65,7,4,second,0,10000,plus,27,1
65,7,4,second,0,10000,minus,28,126
65,7,4,second,0,10000,plus,28,2
65,7,4,second,0,10000,minus,29,209
65,7,4,second,0,10000,plus,29,11
65,7,4,second,0,10000,minus,30,276
65,7,4,second,0,10000,plus,30,14
65,7,4,second,0,10000,minus,31,367
65,7,4,second,0,10000,plus,31,19
65,7,4,second,0,10000,minus,32,477
65,7,4,second,0,10000,plus,32,39
65,7,4,second,0,10000,minus,33,681
65,7,4,second,0,10000,plus,33,69
65,7,4,second,0,10000,minus,34,771
65,7,4,second,0,10000,plus,34,130
65,7,4,second,0,10000,minus,35,915
65,7,4,second,0,10000,plus,35,218
65,7,4,second,0,10000,minus,36,985
65,7,4,second,0,10000,plus,36,338
65,7,4,second,0,10000,minus,37,1050
65,7,4,second,0,10000,plus,37,476
65,7,4,second,0,10000,minus,38,958
65,7,4,second,0,10000,plus,38,622
65,7,4,second,0,10000,minus,39,841
65,7,4,second,0,10000,plus,39,866
65,7,4,second,0,10000,minus,40,701
65,7,4,second,0,10000,plus,40,948
65,7,4,second,0,10000,minus,41,526
65,7,4,second,0,10000,plus,41,1015
65,7,4,second,0,10000,minus,42,391
65,7,4,second,0,10000,plus,42,1058
