n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
144,12,0,first,0,1000,81153,90000,6639519,8148266,7328545,8847,130695
144,4,0,second,0,1000,51280,115154,2783244,13330440,5899777,63874,4314130
144,12,0,first,1,1000,80822,90181,6584716,8179387,7311656,9359,140791
144,4,0,second,1,1000,51822,115123,2835830,13329017,5964498,63301,4235851
144,12,0,first,2,1000,81203,90516,6643387,8240574,7372482,9313,138997
144,4,0,second,2,1000,51276,114405,2798662,13159713,5857870,63129,4242635
144,12,0,first,3,1000,80924,90437,6601780,8228001,7343368,9513,143045
144,4,0,second,3,1000,50366,114994,2687802,13295166,5795140,64628,4392688
144,12,0,first,4,1000,80800,90491,6585474,8240585,7337280,9691,151499
144,4,0,second,4,1000,51024,114796,2750790,13249150,5849077,63772,4301786
144,12,0,first,5,1000,81288,90366,6659918,8213014,7369801,9078,133330
144,4,0,second,5,1000,50253,114650,2678199,13221196,5756709,64397,4385977
144,12,0,first,6,1000,80920,90288,6599820,8207630,7331741,9368,143968
144,4,0,second,6,1000,51311,114806,2786537,13253352,5884837,63495,4270215
144,12,0,first,7,1000,81245,90340,6661105,8206758,7366715,9095,134433
144,4,0,second,7,1000,51211,114812,2778797,13259310,5876423,63601,4285261
144,12,0,first,8,1000,81032,90321,6618944,8207279,7343066,9289,140091
144,4,0,second,8,1000,50865,114801,2741475,13252851,5837510,63936,4319306
144,12,0,first,9,1000,80934,89951,6603516,8138523,7304055,9017,133929
144,4,0,second,9,1000,50869,114809,2756199,13256709,5838136,63940,4336636
144,12,0,first,10,1000,81178,90457,6650028,8226863,7365097,9279,146697
144,4,0,second,10,1000,50313,114604,2680547,13213360,5758060,64291,4377787
144,12,0,first,11,1000,81282,90708,6662302,8281304,7398352,9426,146902
144,4,0,second,11,1000,50742,114851,2726676,13269163,5825332,64109,4345175
144,12,0,first,12,1000,81267,90034,6659887,8152164,7342728,8767,126595
144,4,0,second,12,1000,51166,115067,2776260,13315425,5887428,63901,4316829
144,12,0,first,13,1000,80895,90156,6598499,8175932,7315534,9261,143363
144,4,0,second,13,1000,50850,114680,2738340,13224672,5830839,63830,4301334
144,12,0,first,14,1000,81340,90418,6666418,8225002,7379675,9078,132070
144,4,0,second,14,1000,51165,114649,2773419,13220837,5861511,63484,4271234
144,12,0,first,15,1000,81021,90467,6614901,8234445,7354197,9446,140952
144,4,0,second,15,1000,50872,114791,2742806,13259605,5834515,63919,4333381
144,12,0,first,16,1000,81528,90405,6700772,8219917,7394518,8877,131653
144,4,0,second,16,1000,50758,114438,2728586,13165604,5808055,63680,4278080
144,12,0,first,17,1000,80883,90010,6598215,8149506,7307442,9127,132837
144,4,0,second,17,1000,50603,114237,2710227,13123739,5777388,63634,4279190
144,12,0,first,18,1000,80900,90212,6597584,8184450,7321703,9312,138628
144,4,0,second,18,1000,51336,114869,2799216,13269303,5895577,63533,4277365
144,12,0,first,19,1000,81336,90601,6670074,8255011,7394430,9265,136225
144,4,0,second,19,1000,50903,114356,2742585,13152544,5816497,63453,4262135
