batch,replica_first,samples,field_sha256,translation_sha256,pair_imaginary_max,conjugacy_max_abs,d1_C113_plus_re,d1_C113_plus_im,d1_C122_plus_re,d1_C122_plus_im,d1_C244_plus_re,d1_C244_plus_im,d1_C334_plus_re,d1_C334_plus_im,d1_G1_plus,d1_G2_plus,d1_V1_plus,d1_V2_plus,d1_C113_minus_re,d1_C113_minus_im,d1_C122_minus_re,d1_C122_minus_im,d1_C244_minus_re,d1_C244_minus_im,d1_C334_minus_re,d1_C334_minus_im,d1_G1_minus,d1_G2_minus,d1_V1_minus,d1_V2_minus,d2_C113_plus_re,d2_C113_plus_im,d2_C122_plus_re,d2_C122_plus_im,d2_C244_plus_re,d2_C244_plus_im,d2_C334_plus_re,d2_C334_plus_im,d2_G1_plus,d2_G2_plus,d2_V1_plus,d2_V2_plus,d2_C113_minus_re,d2_C113_minus_im,d2_C122_minus_re,d2_C122_minus_im,d2_C244_minus_re,d2_C244_minus_im,d2_C334_minus_re,d2_C334_minus_im,d2_G1_minus,d2_G2_minus,d2_V1_minus,d2_V2_minus,d3_C113_plus_re,d3_C113_plus_im,d3_C122_plus_re,d3_C122_plus_im,d3_C244_plus_re,d3_C244_plus_im,d3_C334_plus_re,d3_C334_plus_im,d3_G1_plus,d3_G2_plus,d3_V1_plus,d3_V2_plus,d3_C113_minus_re,d3_C113_minus_im,d3_C122_minus_re,d3_C122_minus_im,d3_C244_minus_re,d3_C244_minus_im,d3_C334_minus_re,d3_C334_minus_im,d3_G1_minus,d3_G2_minus,d3_V1_minus,d3_V2_minus
20,2000,100,5e31b52e258849e115214b3a813a89bc806f6b9eeb2d16e0b8547f3993bb34eb,ac5f386707016def69947166a8c01642212419a0176d1d3b24d3994fdf679573,5.774361402770914e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013819660112501048,0.036180339887498955,0.3015737865166653,0.27175954681666814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.31999999999999995,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498946,0.003819660112501056,0.3682404531833319,0.3384262134833347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000004,-0.020000000000000004,0.30666666666666675,0.3066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.01,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026180339887498946,-0.003819660112501056,0.33333333333333337,0.33333333333333337
21,2100,100,8dadae96e3918ff49f50d408ea6de3b471a6adeb1f07fac478a47f5e08891b10,715e7ba0fdeae5d1b7e3739140305d307e57583b5543d13bb1010a4ba539ce2a,5.774361402770914e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.019999999999999997,0.3282404531833319,0.2984262134833348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006180339887498946,0.01618033988749895,0.389814239699997,0.33018576030000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23490711984999862,0.20509288015000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447213595499956,0.25527864045000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29842621348333465,0.32824045318333184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4349071198499983,0.4050928801500012
22,2200,100,eaad125abf3c0bd5a373cdc9419d577e2623e2d332085fb50d899791cc42366b,1d095a9aa1dc0dd9a2d3235c57f526ee23ebfbef36e7365bfeabc68b8d111aef,8.673617379884035e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013819660112501055,0.03618033988749894,0.4584262134833347,0.48824045318333176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036180339887498955,0.013819660112501051,0.3250928801500014,0.35490711984999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04618033988749895,-0.023819660112501053,0.3650928801500013,0.3949071198499985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013819660112501051,-0.036180339887498955,0.27685242696666945,0.33648090636666383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.016180339887498948,0.32824045318333195,0.29842621348333476,0.00647213595499958,-0.004702282018339787,0.00647213595499958,-0.004702282018339787,0.00647213595499958,0.004702282018339785,0.00647213595499958,0.004702282018339785,0.04854101966249684,-0.018541019662496844,0.4133333333333332,0.4133333333333332
23,2300,100,1f2fc18444174203b9ba427f2ebc2e73c53fd833f3423f92a64d3ce0e0dd6d6a,5345d9dafd26f5c03cc2a23ac4fb3e7b4530eebb4253323cbd7e9887231dc7ef,5.774361402770914e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.019999999999999997,0.2266666666666667,0.2266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012360679774997906,0.032360679774997896,0.2317595468166681,0.2615737865166653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003819660112501049,0.026180339887498953,0.2317595468166681,0.2615737865166653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533333333333334,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6416644255146455e-18,-5.868706518001745e-18,0.29842621348333476,0.32824045318333184
24,2400,100,f29f08fcc6206f574c1e85e6947c39695fe7d0a35de1bfd98677957b839bd12e,022307dc1c209ef1bc05734269067c05f9eea76a60ed1c69f8a808d44d598f63,5.774361402770914e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02854101966249685,0.038541019662496845,0.28509288015000145,0.31490711984999853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498946,0.003819660112501056,0.29842621348333476,0.32824045318333184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317595468166681,0.2615737865166653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019999999999999997,-0.020000000000000004,0.24000000000000005,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.019999999999999997,0.3784262134833346,0.4082404531833318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.016180339887498948,0.30666666666666664,0.30666666666666664
25,2500,100,16e999ca68b3b8eb80df196e07c5d4ca8ce3d9a6747258a4619cf8428465bc53,17a6d3497353840fc3366d2fff41740bf47b912698ab770ca5239a3f46768a0d,8.673617379884035e-18,7.57391076790106e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.2584262134833348,0.2882404531833319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34351909363333616,0.4031475730333304,0.002472135954999575,-0.0076084521303612295,0.0024721359549995767,-0.0076084521303612295,0.0024721359549995815,0.007608452130361227,0.002472135954999584,0.007608452130361228,0.03236067977499789,-0.012360679774997899,0.24000000000000002,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650928801500012,0.3949071198499984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498946,-0.01618033988749895,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498948,-0.00618033988749895,0.2666666666666667,0.2666666666666667
26,2600,100,4565b91df505020bffd16600aebb5357e5ab01dcef818afbb62e2fa0a6b30a70,9331ea38f1f44f41bf32fc3bac61091659371786ab2c5241ec39e6641b40276f,5.774361402770914e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013819660112501048,0.036180339887498955,0.29333333333333333,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498946,-0.01618033988749895,0.3599999999999999,0.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003819660112501056,-0.026180339887498953,0.25333333333333335,0.2533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003819660112501056,0.026180339887498946,0.21527864045000425,0.30472135954999585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999997,-0.010000000000000004,0.37333333333333324,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498948,-0.006180339887498948,0.43999999999999984,0.43999999999999984
27,2700,100,bee0d20ff52959c4e3eb6473f4184563df206f4cc5befb20fc528fac20dfa690,4103e8829831ed15a0d99994144e7786390ccff2e2820edbc05a09e9b9eb56a6,8.673617379884035e-18,1.2273494372707484e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498953,0.003819660112501056,0.4564809063666637,0.39685242696666945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03000000000000001,0.3619453071166707,0.4513880262166624,0.014472135954999583,0.00470228201833978,8.233941686402345e-18,0.015216904260722459,0.01447213595499958,-0.00470228201833979,-3.538976472000949e-18,-0.015216904260722456,0.022360679774997883,-0.0223606797749979,0.31490711984999864,0.28509288015000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03381966011250106,0.056180339887498945,0.2317595468166681,0.2615737865166653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028541019662496853,-0.038541019662496845,0.3682404531833319,0.3384262134833348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311759546816668,0.34157378651666526
28,2800,100,4eff2f3d368e6d8dd91ca46f041596aad5fe91fe7129caa8f8f280fb81170885,9923609d41bfe52cb72943a3cb204fa6cbfc926b423854cf95643e90947fac81,6.938893903907228e-18,7.423420718681438e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06236067977499789,0.01763932022500211,0.33333333333333326,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07854101966249684,0.011458980337503154,0.3999999999999998,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022360679774997894,-0.022360679774997897,0.3066666666666667,0.3066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006180339887498948,0.016180339887498948,0.35999999999999993,0.35999999999999993,0.0024721359549995763,-0.007608452130361227,0.0024721359549995823,0.007608452130361227,0.0024721359549995836,0.007608452130361226,0.0024721359549995754,-0.0076084521303612295,0.03618033988749894,0.013819660112501055,0.33333333333333326,0.33333333333333326,-0.006472135954999579,0.0047022820183397875,0.002472135954999583,0.007608452130361229,-0.006472135954999581,-0.004702282018339784,0.0024721359549995784,-0.007608452130361229,-0.006180339887498953,0.016180339887498944,0.42666666666666664,0.42666666666666664
29,2900,100,8de933fefe9d828516aa6d2ba4f996670b87a3bb9aaf3a96a3e0bc8c66103b59,1c1859766e16497fbeb747213f0ce305b9f01fd058ba6818f3808b622c567ede,5.774361402770914e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003819660112501049,0.026180339887498953,0.32000000000000006,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.04000000000000001,0.47490711984999845,0.44509288015000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022360679774997897,0.022360679774997897,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.00618033988749895,0.4133333333333332,0.4133333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498948,-0.006180339887498948,0.33333333333333337,0.33333333333333337
30,3000,100,3837918e1abfa28fa7abaf3c5c5a6e395829c203bea969098a58a8617806af31,5fde582e92b0be3a1be160f99b570a3d699e84ee7dc5077e4a50641665081dd3,1.1275702593849246e-17,7.57391076790106e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.006180339887498948,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01618033988749895,0.006180339887498946,0.36824045318333193,0.33842621348333474,0.002472135954999582,0.007608452130361229,0.0024721359549995767,-0.0076084521303612295,0.0024721359549995763,-0.00760845213036123,0.002472135954999584,0.007608452130361228,-0.036180339887498955,-0.013819660112501048,0.3435190936333361,0.4031475730333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013819660112501058,-0.03618033988749895,0.28509288015000145,0.31490711984999853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038196601125010483,0.026180339887498946,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498942,-0.016180339887498955,0.4399999999999999,0.4399999999999999
31,3100,100,4c6ce953a444fe2d0bb310073bc678df92dacaa638beea87c30a2780db0a29f5,15c6a8a50f4fd429b7c64ddb381eb0213cc7732a0aa4ab1b7bfbad6d515494a7,8.673617379884035e-18,4.336808689942018e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.039999999999999994,0.35490711984999845,0.3250928801500014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.4349071198499984,0.4050928801500012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038196601125010535,-0.026180339887498946,0.31175954681666807,0.34157378651666526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.030000000000000006,0.44824045318333183,0.41842621348333464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052360679774997906,-0.007639320225002094,0.3917595468166682,0.42157378651666527,-0.0024721359549995767,0.0076084521303612295,0.006472135954999579,-0.0047022820183397875,-0.00247213595499958,-0.007608452130361227,0.006472135954999581,0.004702282018339784,-0.026180339887498946,-0.003819660112501049,0.47999999999999987,0.4799999999999998
32,3200,100,9253dddbaf7cfd202b99bbef624c6cb18f5edf41d298cf61f621c4dc132d048d,f7ca575f0c961383392468a7e9834212ad54b101d811686442a373c06bd4a921,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498946,0.003819660112501049,0.29333333333333333,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.35999999999999993,0.35999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24509288015000144,0.2749071198499986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000005,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022360679774997897,0.022360679774997897,0.3733333333333332,0.3733333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000005,0.01,0.3949071198499984,0.3650928801500013
33,3300,100,4313f2742e239283ebd97fb887500b77e46c4259ba42673e0cded10e97c44cdf,37541aa06715eb7ea6e164e34f40668958f1b11838723963f36161f2923bf8dd,5.774361402770914e-18,1.939479807224432e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.29333333333333333,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,1.734723475976807e-18,0.28,0.28,0.00647213595499958,-0.004702282018339787,-0.002472135954999578,0.00760845213036123,0.00647213595499958,0.004702282018339785,-0.0024721359549995797,-0.0076084521303612295,0.020000000000000007,0.019999999999999997,0.351759546816668,0.3815737865166652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022360679774997897,-0.022360679774997897,0.21333333333333337,0.21333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.030000000000000006,0.3250928801500015,0.3549071198499987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533333333333334,0.25333333333333335
34,3400,100,f80e26282a8bc4a97d0ffc1995dbc190845ee6562f2963f028b95e8c4bc66682,f342107c756c396536e4eb432fe97f071cd4c17cd4cc8d960e8b1e15cdd7218f,1.214306433183765e-17,6.2546344413855015e-18,0.006472135954999571,-0.019919186279062244,0.0064721359549995815,-0.004702282018339785,0.0064721359549995815,0.01991918627906224,0.0064721359549995815,0.004702282018339785,0.058541019662496835,-0.008541019662496839,0.4431475730333305,0.3835190936333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01381966011250105,0.036180339887498955,0.2266666666666667,0.22666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006180339887498948,0.016180339887498948,0.3415737865166652,0.3117595468166682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.24000000000000005,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082404531833318,0.3784262134833346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006180339887498948,0.016180339887498948,0.31999999999999995,0.31999999999999995
35,3500,100,05729bf7c823e9b5d560cbd29c015f30f53eab57cce6c5a93849446dcde19fef,367ef023c4f1d0c3717325b3410aebba5157f23ea1eb720ab5d6117952f2c449,5.774361402770914e-18,5.076104428597243e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.019999999999999997,0.2533333333333334,0.2533333333333334,0.008000000000000002,-2.1651790669442437e-18,-0.006472135954999578,0.004702282018339787,0.008,-1.996123125980216e-18,-0.006472135954999581,-0.004702282018339784,0.030000000000000006,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000005,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01381966011250105,0.036180339887498955,0.4031475730333304,0.3435190936333362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666667,0.26666666666666666,-0.0024721359549995828,-0.007608452130361228,0.006472135954999582,0.004702282018339783,-0.002472135954999578,0.0076084521303612295,0.00647213595499958,-0.004702282018339787,-0.01,-0.009999999999999998,0.36000000000000004,0.36
36,3600,100,91b8986d328d1f7dff523df16e9da86b3439cf9b76b6f8d9786011195fa56594,f8a9776652ec8e09c91a3c40d699714d27e04faebfcacc51429f6c12100f0e98,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.2533333333333334,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023819660112501053,0.04618033988749895,0.4133333333333332,0.4133333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013819660112501058,0.03618033988749895,0.47999999999999976,0.47999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.039999999999999994,0.3015737865166653,0.27175954681666814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000005,0.010000000000000005,0.3866666666666667,0.3866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023819660112501057,0.046180339887498964,0.3784262134833346,0.4082404531833318
37,3700,100,2427c17548cffa4bda40821a94109eaac4bf78336de3d82f7e6d70d2058cbc06,fc772202db5ca7d92722afd1af5088ba1eda6fd05cba0b229881f64cf2c1726b,5.774361402770914e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498953,0.003819660112501049,0.2266666666666667,0.2266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006180339887498948,0.016180339887498948,0.1866666666666667,0.1866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749071198499986,0.24509288015000144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,0.30666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.016180339887498948,0.3149071198499986,0.28509288015000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313880262166624,0.2419453071166709
38,3800,100,476619c5f35e8d03bad9c03d9fac0f6a4ec70392df37d2c6bfe962b8005b98ee,fc9c3e320c0450075065fc1572f9ccbd038551480fcce6880ae552fc7696947c,6.938893903907228e-18,7.330938211459557e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007639320225002102,0.0523606797749979,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618033988749894,0.03381966011250106,0.368240453183332,0.3384262134833348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052360679774997906,-0.0076393202250020975,0.4368524269666693,0.49648090636666364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022360679774997904,0.022360679774997894,0.4513880262166624,0.36194530711667083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036180339887498955,-0.013819660112501051,0.32000000000000006,0.31999999999999995,0.008,-3.614582628524102e-18,-0.00647213595499958,-0.004702282018339781,0.008,-3.7163555829354544e-18,-0.006472135954999576,0.0047022820183397875,-0.0323606797749979,0.012360679774997892,0.47490711984999845,0.44509288015000126
39,3900,100,79582ea22d24933e2d490d8c685a2656cadd3cbac3ad7b05f5adb3855f2a29d0,505b543afd7819168de484d2471d8d3bd0f595afd8119701afe9722dfb95911c,6.938893903907228e-18,1.2509268882771003e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038541019662496845,0.028541019662496843,0.31175954681666807,0.3415737865166653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.24509288015000144,0.2749071198499986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012360679774997895,0.032360679774997896,0.41018576030000264,0.469814239699997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03618033988749895,0.013819660112501058,0.3384262134833347,0.3682404531833319,0.004,0.0029061701120214425,0.003999999999999995,-0.012310734148701015,0.003999999999999999,-0.002906170112021446,0.004000000000000005,0.012310734148701008,-0.012360679774997895,0.0323606797749979,0.31175954681666807,0.34157378651666515
