batch,replica_first,samples,field_sha256,translation_sha256,pair_imaginary_max,conjugacy_max_abs,d1_C113_plus_re,d1_C113_plus_im,d1_C122_plus_re,d1_C122_plus_im,d1_C244_plus_re,d1_C244_plus_im,d1_C334_plus_re,d1_C334_plus_im,d1_G1_plus,d1_G2_plus,d1_V1_plus,d1_V2_plus,d1_C113_minus_re,d1_C113_minus_im,d1_C122_minus_re,d1_C122_minus_im,d1_C244_minus_re,d1_C244_minus_im,d1_C334_minus_re,d1_C334_minus_im,d1_G1_minus,d1_G2_minus,d1_V1_minus,d1_V2_minus,d2_C113_plus_re,d2_C113_plus_im,d2_C122_plus_re,d2_C122_plus_im,d2_C244_plus_re,d2_C244_plus_im,d2_C334_plus_re,d2_C334_plus_im,d2_G1_plus,d2_G2_plus,d2_V1_plus,d2_V2_plus,d2_C113_minus_re,d2_C113_minus_im,d2_C122_minus_re,d2_C122_minus_im,d2_C244_minus_re,d2_C244_minus_im,d2_C334_minus_re,d2_C334_minus_im,d2_G1_minus,d2_G2_minus,d2_V1_minus,d2_V2_minus,d3_C113_plus_re,d3_C113_plus_im,d3_C122_plus_re,d3_C122_plus_im,d3_C244_plus_re,d3_C244_plus_im,d3_C334_plus_re,d3_C334_plus_im,d3_G1_plus,d3_G2_plus,d3_V1_plus,d3_V2_plus,d3_C113_minus_re,d3_C113_minus_im,d3_C122_minus_re,d3_C122_minus_im,d3_C244_minus_re,d3_C244_minus_im,d3_C334_minus_re,d3_C334_minus_im,d3_G1_minus,d3_G2_minus,d3_V1_minus,d3_V2_minus
0,0,100,5c3efd10ec97e14246d3078675222ac665b28bd9c03f064ff63f058eff3df3a0,42702f0e7ae3c5bc2c8b032d6dea7b614077199aa100f77d5c75d1a1482076bf,8.673617379884035e-18,5.076104428597243e-18,0.004000000000000004,0.012310734148701014,-0.0049442719099991655,-0.015216904260722457,0.0039999999999999975,-0.012310734148701014,-0.004944271909999157,0.015216904260722457,0.05763932022500211,0.10236067977499791,0.5282404531833319,0.4984262134833347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04618033988749896,0.023819660112501043,0.3682404531833319,0.3384262134833348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381966011250106,0.04618033988749894,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0423606797749979,0.002360679774997893,0.3066666666666667,0.3066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.016180339887498948,0.3733333333333332,0.3733333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6020852139652106e-18,0.0,0.32509288015000143,0.3549071198499987
1,100,100,a321ff268a89300634f9031ca15eab6cdc32f8ae1d4434c00ab08c6a3746dae9,631677f92c3b8f632a6372f4f3bdf846bbbb2b8e25c7335923b5b736cdbbf094,1.214306433183765e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04999999999999999,0.5015737865166652,0.471759546816668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09854101966249686,0.03145898033750315,0.43999999999999984,0.43999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618033988749896,0.033819660112501045,0.478054692883329,0.38861197378333745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000000000000001,0.03,0.3866666666666666,0.3866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026180339887498946,-0.0038196601125010526,0.43999999999999995,0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022360679774997897,-0.022360679774997894,0.4533333333333333,0.4533333333333333
2,200,100,24996cb1f6aebb09f3c5922913835419f51b7f42d1ef1fabc1812c6413a1cf7f,3338335a0bd3faa484467e77c23c22054da747545114cb377c73f8750808a220,1.0867444778853664e-17,7.006328859705253e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056180339887498945,0.03381966011250105,0.48824045318333176,0.4584262134833347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854101966249684,0.001458980337503163,0.47999999999999987,0.47999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061803398874989545,0.016180339887498955,0.3733333333333333,0.3733333333333333,-0.006472135954999578,0.0047022820183397875,0.002472135954999575,-0.0076084521303612295,-0.0064721359549995815,-0.004702282018339782,0.0024721359549995815,0.007608452130361227,0.03618033988749894,0.013819660112501055,0.4133333333333331,0.4133333333333331,0.0024721359549995784,-0.007608452130361229,-0.006472135954999581,-0.004702282018339784,0.002472135954999583,0.007608452130361229,-0.006472135954999579,0.0047022820183397875,-0.006180339887498956,0.016180339887498955,0.41842621348333464,0.44824045318333183,-0.006472135954999583,-0.004702282018339783,0.002472135954999579,-0.007608452130361229,-0.00647213595499958,0.004702282018339786,0.0024721359549995828,0.007608452130361229,-0.022360679774997894,0.022360679774997894,0.4133333333333332,0.4133333333333332
3,300,100,6aeb5612f5d3356737316cecb0f89bf258b23d4590d0ea23987146a43b5e9f27,d022278231e787ec698c37cad3743eee000cefd6fc2dec2314a3a10a6fd68fbd,1.214306433183765e-17,4.508403429035935e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733333333333332,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03618033988749896,0.01381966011250105,0.4215737865166651,0.391759546816668,0.006472135954999583,0.004702282018339783,-0.008000000000000002,2.1651790669442437e-18,0.00647213595499958,-0.004702282018339786,-0.008,1.996123125980216e-18,0.003819660112501049,0.026180339887498946,0.4215737865166652,0.391759546816668,-0.002472135954999578,0.00760845213036123,0.00647213595499958,0.004702282018339785,-0.0024721359549995797,-0.0076084521303612295,0.00647213595499958,-0.004702282018339787,0.013819660112501056,0.036180339887498955,0.29333333333333333,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323606797749979,-0.012360679774997893,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032360679774997896,0.012360679774997895,0.33333333333333326,0.33333333333333326
4,400,100,3ea29265297123905ca3754774528feca549e1a988b9a2a2b766653905eec43c,d2f7c5462b448b9e0e4f217207e3b2d5ddd6cd7692c24fe0b5c21015ef20303a,1.0408340855860843e-17,7.423420718681438e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4082404531833318,0.3784262134833345,0.002472135954999582,0.007608452130361227,0.0024721359549995836,0.007608452130361226,0.002472135954999575,-0.0076084521303612295,0.0024721359549995763,-0.007608452130361227,0.010000000000000012,0.009999999999999988,0.4799999999999999,0.48000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.3733333333333333,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036180339887498955,0.013819660112501048,0.5199999999999999,0.5199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498948,-0.016180339887498948,0.3866666666666665,0.3866666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038541019662496845,0.02854101966249684,0.6317595468166679,0.6615737865166651
5,500,100,bcda174cfcb49911683525a1390019f65af12e65fe312d101f935946635fcdb6,fd35017c3e827b6a9a8d85e55cdf75198206b9d77611fd3ba30cd4d3c4c89056,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733333333333333,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09381966011250104,0.11618033988749896,0.4984262134833347,0.5282404531833318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013819660112501051,-0.03618033988749895,0.31490711984999853,0.28509288015000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04000000000000001,0.3517595468166681,0.3815737865166652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00618033988749895,-0.016180339887498948,0.33333333333333326,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013819660112501055,-0.03618033988749894,0.4984262134833347,0.5282404531833317
6,600,100,fe2fae006ee259a6038a65fe7a0f5a6870164151d7d7b7e495786afec7e3f8c7,d9546d819325867e4ed68f76db0ca092bacc9ced98ad158b6da85c8188ca7159,8.673617379884035e-18,7.57391076790106e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043819660112501053,0.06618033988749894,0.3733333333333334,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053819660112501055,0.07618033988749895,0.31999999999999995,0.31999999999999995,0.0024721359549995836,0.007608452130361227,0.002472135954999575,-0.0076084521303612295,0.002472135954999577,-0.0076084521303612295,0.002472135954999582,0.007608452130361227,0.042360679774997904,-0.0023606797749978897,0.3866666666666665,0.3866666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036180339887498955,-0.01381966011250105,0.4349071198499984,0.4050928801500012,0.0024721359549995763,-0.00760845213036123,0.002472135954999584,0.007608452130361228,0.002472135954999582,0.007608452130361229,0.0024721359549995767,-0.0076084521303612295,-0.003819660112501056,-0.02618033988749894,0.34666666666666657,0.34666666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032360679774997896,0.012360679774997906,0.36,0.3599999999999999
7,700,100,811de23dcd7b60f4681f7c6df4d16a53a247561719baebaa79796933ed174022,7a0cf0ab0f452128ef568e3885a30fd99f9363a9097a11c4284410975323aba2,8.673617379884035e-18,7.006328859705253e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763932022500211,0.08236067977499789,0.43999999999999984,0.43999999999999984,0.004000000000000005,0.012310734148701017,0.012944271909999158,-0.009404564036679575,0.0039999999999999975,-0.012310734148701017,0.012944271909999163,0.009404564036679566,0.07236067977499791,0.02763932022500211,0.3866666666666667,0.3866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02854101966249684,-0.038541019662496845,0.573333333333333,0.5733333333333331,-0.006472135954999579,0.0047022820183397875,0.007999999999999998,-2.033277944159288e-18,-0.006472135954999581,-0.004702282018339784,0.008,-2.3651858587421377e-18,0.006180339887498954,-0.016180339887498955,0.509814239699997,0.45018576030000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00618033988749895,-0.016180339887498948,0.32000000000000006,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498948,-0.016180339887498948,0.3599999999999999,0.3599999999999999
8,800,100,e78389fbfa5327a8b5fa4b24ef0528498840754637bf7fd8d443a105d5a3bacf,489c994e0cd87fab8bb0aedf38042e81a684552a4f0d785cf273e9da4bcfe414,7.509084878747721e-18,1.0113791672680012e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04381966011250106,0.06618033988749894,0.38351909363333614,0.44314757303333047,0.007999999999999997,-8.673617379884035e-19,0.016944271909999163,0.012310734148701007,0.008,-7.806255641895632e-18,0.016944271909999156,-0.012310734148701022,0.03618033988749894,0.013819660112501062,0.35175954681666816,0.38157378651666535,0.002472135954999583,0.007608452130361229,-0.006472135954999579,0.0047022820183397875,0.0024721359549995784,-0.007608452130361229,-0.006472135954999581,-0.004702282018339784,0.010000000000000005,0.009999999999999992,0.3866666666666667,0.3866666666666667,0.00647213595499958,-0.004702282018339787,0.00647213595499958,-0.004702282018339787,0.00647213595499958,0.004702282018339785,0.00647213595499958,0.004702282018339785,0.039999999999999994,0.04000000000000001,0.4215737865166651,0.391759546816668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498954,-0.016180339887498944,0.4133333333333334,0.4133333333333334
9,900,100,6cec57c82f9843d3a9dd86752e411daa68969a41de38c28d35d432634bcacf01,5639d97e44e6a332d4ca9c928468e5b30cf0fc8b150151efb0a63f2c3408e14b,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023606797749978915,0.0423606797749979,0.3733333333333333,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005278640450004209,0.09472135954999579,0.3568524269666695,0.4164809063666639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000004,0.4133333333333331,0.4133333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498946,0.0038196601125010596,0.3168524269666695,0.37648090636666387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04618033988749894,-0.023819660112501057,0.36824045318333193,0.3384262134833348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.04,0.42666666666666664,0.42666666666666664
