n,a,b,orientation,batch,samples,kind,k,count
400,14,2,first,0,20000,minus,132,1
400,14,2,first,0,20000,minus,133,1
400,14,2,first,0,20000,minus,140,1
400,14,2,first,0,20000,minus,142,1
400,14,2,first,0,20000,minus,143,1
400,14,2,first,0,20000,minus,144,2
400,14,2,first,0,20000,minus,145,1
400,14,2,first,0,20000,minus,147,2
400,14,2,first,0,20000,minus,148,2
400,14,2,first,0,20000,minus,149,2
400,14,2,first,0,20000,minus,150,1
400,14,2,first,0,20000,minus,151,4
400,14,2,first,0,20000,minus,152,2
400,14,2,first,0,20000,minus,153,6
400,14,2,first,0,20000,minus,155,7
400,14,2,first,0,20000,minus,156,4
400,14,2,first,0,20000,minus,157,2
400,14,2,first,0,20000,minus,158,4
400,14,2,first,0,20000,minus,159,5
400,14,2,first,0,20000,minus,160,6
400,14,2,first,0,20000,minus,161,6
400,14,2,first,0,20000,minus,162,5
400,14,2,first,0,20000,minus,163,5
400,14,2,first,0,20000,minus,164,11
400,14,2,first,0,20000,minus,165,10
400,14,2,first,0,20000,minus,166,14
400,14,2,first,0,20000,minus,167,3
400,14,2,first,0,20000,minus,168,11
400,14,2,first,0,20000,minus,169,15
400,14,2,first,0,20000,minus,170,19
400,14,2,first,0,20000,minus,171,15
400,14,2,first,0,20000,minus,172,14
400,14,2,first,0,20000,minus,173,17
400,14,2,first,0,20000,minus,174,18
400,14,2,first,0,20000,minus,175,34
400,14,2,first,0,20000,minus,176,27
400,14,2,first,0,20000,minus,177,35
400,14,2,first,0,20000,minus,178,33
400,14,2,first,0,20000,minus,179,33
400,14,2,first,0,20000,minus,180,30
400,14,2,first,0,20000,minus,181,45
400,14,2,first,0,20000,minus,182,40
400,14,2,first,0,20000,minus,183,47
400,14,2,first,0,20000,minus,184,62
400,14,2,first,0,20000,minus,185,58
400,14,2,first,0,20000,minus,186,52
400,14,2,first,0,20000,minus,187,62
400,14,2,first,0,20000,minus,188,67
400,14,2,first,0,20000,minus,189,103
400,14,2,first,0,20000,minus,190,97
400,14,2,first,0,20000,minus,191,86
400,14,2,first,0,20000,minus,192,100
400,14,2,first,0,20000,plus,192,1
400,14,2,first,0,20000,minus,193,101
400,14,2,first,0,20000,minus,194,120
400,14,2,first,0,20000,minus,195,120
400,14,2,first,0,20000,minus,196,131
400,14,2,first,0,20000,minus,197,146
400,14,2,first,0,20000,plus,197,2
400,14,2,first,0,20000,minus,198,144
400,14,2,first,0,20000,minus,199,175
400,14,2,first,0,20000,plus,199,3
400,14,2,first,0,20000,minus,200,153
400,14,2,first,0,20000,plus,200,2
400,14,2,first,0,20000,minus,201,189
400,14,2,first,0,20000,plus,201,3
400,14,2,first,0,20000,minus,202,203
400,14,2,first,0,20000,minus,203,203
400,14,2,first,0,20000,plus,203,1
400,14,2,first,0,20000,minus,204,183
400,14,2,first,0,20000,plus,204,4
400,14,2,first,0,20000,minus,205,228
400,14,2,first,0,20000,plus,205,3
400,14,2,first,0,20000,minus,206,259
400,14,2,first,0,20000,plus,206,5
400,14,2,first,0,20000,minus,207,252
400,14,2,first,0,20000,plus,207,9
400,14,2,first,0,20000,minus,208,291
400,14,2,first,0,20000,plus,208,2
400,14,2,first,0,20000,minus,209,302
400,14,2,first,0,20000,plus,209,8
400,14,2,first,0,20000,minus,210,292
400,14,2,first,0,20000,plus,210,16
400,14,2,first,0,20000,minus,211,297
400,14,2,first,0,20000,plus,211,14
400,14,2,first,0,20000,minus,212,318
400,14,2,first,0,20000,plus,212,14
400,14,2,first,0,20000,minus,213,350
400,14,2,first,0,20000,plus,213,24
400,14,2,first,0,20000,minus,214,379
400,14,2,first,0,20000,plus,214,21
400,14,2,first,0,20000,minus,215,333
400,14,2,first,0,20000,plus,215,37
400,14,2,first,0,20000,minus,216,387
400,14,2,first,0,20000,plus,216,26
400,14,2,first,0,20000,minus,217,419
400,14,2,first,0,20000,plus,217,43
400,14,2,first,0,20000,minus,218,421
400,14,2,first,0,20000,plus,218,39
400,14,2,first,0,20000,minus,219,442
400,14,2,first,0,20000,plus,219,45
400,14,2,first,0,20000,minus,220,426
400,14,2,first,0,20000,plus,220,61
400,14,2,first,0,20000,minus,221,446
400,14,2,first,0,20000,plus,221,71
400,14,2,first,0,20000,minus,222,505
400,14,2,first,0,20000,plus,222,80
400,14,2,first,0,20000,minus,223,492
400,14,2,first,0,20000,plus,223,101
400,14,2,first,0,20000,minus,224,443
400,14,2,first,0,20000,plus,224,100
400,14,2,first,0,20000,minus,225,498
400,14,2,first,0,20000,plus,225,113
400,14,2,first,0,20000,minus,226,431
400,14,2,first,0,20000,plus,226,130
400,14,2,first,0,20000,minus,227,487
400,14,2,first,0,20000,plus,227,179
400,14,2,first,0,20000,minus,228,462
400,14,2,first,0,20000,plus,228,170
400,14,2,first,0,20000,minus,229,479
400,14,2,first,0,20000,plus,229,174
400,14,2,first,0,20000,minus,230,471
400,14,2,first,0,20000,plus,230,222
400,14,2,first,0,20000,minus,231,420
400,14,2,first,0,20000,plus,231,232
400,14,2,first,0,20000,minus,232,449
400,14,2,first,0,20000,plus,232,218
400,14,2,first,0,20000,minus,233,457
400,14,2,first,0,20000,plus,233,253
400,14,2,first,0,20000,minus,234,418
400,14,2,first,0,20000,plus,234,299
400,14,2,first,0,20000,minus,235,430
400,14,2,first,0,20000,plus,235,297
400,14,2,first,0,20000,minus,236,383
400,14,2,first,0,20000,plus,236,324
400,14,2,first,0,20000,minus,237,382
400,14,2,first,0,20000,plus,237,359
400,14,2,first,0,20000,minus,238,357
400,14,2,first,0,20000,plus,238,393
400,14,2,first,0,20000,minus,239,361
400,14,2,first,0,20000,plus,239,397
400,14,2,first,0,20000,minus,240,326
400,14,2,first,0,20000,plus,240,394
400,14,2,first,0,20000,minus,241,314
400,14,2,first,0,20000,plus,241,411
400,14,2,first,0,20000,minus,242,266
400,14,2,first,0,20000,plus,242,471
400,14,2,first,0,20000,minus,243,260
400,14,2,first,0,20000,plus,243,475
400,14,2,first,0,20000,minus,244,262
400,14,2,first,0,20000,plus,244,510
400,14,2,first,0,20000,minus,245,210
400,14,2,first,0,20000,plus,245,463
400,14,2,first,0,20000,minus,246,190
400,14,2,first,0,20000,plus,246,487
400,14,2,first,0,20000,minus,247,180
400,14,2,first,0,20000,plus,247,501
400,14,2,first,0,20000,minus,248,158
400,14,2,first,0,20000,plus,248,507
400,14,2,first,0,20000,minus,249,138
400,14,2,first,0,20000,plus,249,474
400,14,2,first,0,20000,minus,250,118
400,14,2,first,0,20000,plus,250,533
400,14,2,first,0,20000,minus,251,108
400,14,2,first,0,20000,plus,251,473
400,14,2,first,0,20000,minus,252,96
400,14,2,first,0,20000,plus,252,474
400,14,2,first,0,20000,minus,253,86
400,14,2,first,0,20000,plus,253,475
400,14,2,first,0,20000,minus,254,79
400,14,2,first,0,20000,plus,254,438
400,14,2,first,0,20000,minus,255,57
400,14,2,first,0,20000,plus,255,462
400,14,2,first,0,20000,minus,256,62
400,14,2,first,0,20000,plus,256,468
400,14,2,first,0,20000,minus,257,35
400,14,2,first,0,20000,plus,257,403
400,14,2,first,0,20000,minus,258,32
400,14,2,first,0,20000,plus,258,413
400,14,2,first,0,20000,minus,259,34
400,14,2,first,0,20000,plus,259,414
400,14,2,first,0,20000,minus,260,24
400,14,2,first,0,20000,plus,260,376
400,14,2,first,0,20000,minus,261,20
400,14,2,first,0,20000,plus,261,417
400,14,2,first,0,20000,minus,262,20
400,14,2,first,0,20000,plus,262,346
400,14,2,first,0,20000,minus,263,10
400,14,2,first,0,20000,plus,263,327
400,14,2,first,0,20000,minus,264,9
400,14,2,first,0,20000,plus,264,317
400,14,2,first,0,20000,minus,265,10
400,14,2,first,0,20000,plus,265,316
400,14,2,first,0,20000,minus,266,10
400,14,2,first,0,20000,plus,266,319
400,14,2,first,0,20000,minus,267,5
400,14,2,first,0,20000,plus,267,267
400,14,2,first,0,20000,minus,268,5
400,14,2,first,0,20000,plus,268,265
400,14,2,first,0,20000,minus,269,2
400,14,2,first,0,20000,plus,269,242
400,14,2,first,0,20000,minus,270,2
400,14,2,first,0,20000,plus,270,219
400,14,2,first,0,20000,minus,271,2
400,14,2,first,0,20000,plus,271,240
400,14,2,first,0,20000,minus,272,2
