n,a,b,orientation,batch,samples,kind,k,count
400,8,-6,first,0,20000,minus,104,1
400,8,-6,first,0,20000,minus,105,1
400,8,-6,first,0,20000,minus,110,1
400,8,-6,first,0,20000,minus,112,1
400,8,-6,first,0,20000,minus,114,3
400,8,-6,first,0,20000,minus,116,3
400,8,-6,first,0,20000,minus,117,2
400,8,-6,first,0,20000,minus,118,2
400,8,-6,first,0,20000,minus,119,1
400,8,-6,first,0,20000,minus,120,1
400,8,-6,first,0,20000,minus,121,3
400,8,-6,first,0,20000,minus,122,3
400,8,-6,first,0,20000,minus,123,2
400,8,-6,first,0,20000,minus,124,1
400,8,-6,first,0,20000,minus,125,3
400,8,-6,first,0,20000,minus,126,4
400,8,-6,first,0,20000,minus,127,9
400,8,-6,first,0,20000,minus,128,3
400,8,-6,first,0,20000,minus,129,3
400,8,-6,first,0,20000,minus,130,2
400,8,-6,first,0,20000,minus,131,5
400,8,-6,first,0,20000,minus,132,6
400,8,-6,first,0,20000,minus,133,7
400,8,-6,first,0,20000,minus,134,4
400,8,-6,first,0,20000,minus,135,8
400,8,-6,first,0,20000,minus,136,11
400,8,-6,first,0,20000,minus,137,9
400,8,-6,first,0,20000,minus,138,14
400,8,-6,first,0,20000,minus,139,7
400,8,-6,first,0,20000,minus,140,12
400,8,-6,first,0,20000,minus,141,10
400,8,-6,first,0,20000,minus,142,19
400,8,-6,first,0,20000,minus,143,12
400,8,-6,first,0,20000,minus,144,20
400,8,-6,first,0,20000,minus,145,14
400,8,-6,first,0,20000,minus,146,19
400,8,-6,first,0,20000,minus,147,19
400,8,-6,first,0,20000,minus,148,26
400,8,-6,first,0,20000,minus,149,25
400,8,-6,first,0,20000,minus,150,31
400,8,-6,first,0,20000,minus,151,30
400,8,-6,first,0,20000,minus,152,30
400,8,-6,first,0,20000,minus,153,38
400,8,-6,first,0,20000,minus,154,30
400,8,-6,first,0,20000,minus,155,29
400,8,-6,first,0,20000,minus,156,38
400,8,-6,first,0,20000,minus,157,33
400,8,-6,first,0,20000,minus,158,47
400,8,-6,first,0,20000,minus,159,46
400,8,-6,first,0,20000,minus,160,49
